Day,Hour,RingerMode,RingerModeChangedMin,Charging,ChargingChangedMin,ScreenOn,ScreenChangedMin,Proximity,Pitch,MaxAcc,CalledHowManyTimes,TimeSinceLastCall,LastCallPicked,Picked
4,11,Vibrate,44.42,0,44.42,0,1.78,0,-6,0.138645,21,23.92,1,Picked
4,19,Normal,0.88,0,0.88,1,0.05,0,5,0.039336,27,45.63,1,Picked
4,20,Normal,7.2,1,7.2,1,0.08,0,-52,0.129925,231,95.33,1,Picked
4,22,Normal,31.63,0,6.1,1,6.07,,-46,0.050024,232,104.15,1,Picked
4,23,Normal,19.52,0,19.52,0,0.35,0,-32,0.080327,19,1.25,1,Picked
5,10,Normal,54.7,0,54.7,1,0.03,0,-28,0.041371,213,655.78,1,Picked
5,16,Normal,25.27,0,25.27,1,0.05,0,-62,0.018287,233,346.25,1,Picked
5,21,Normal,12.95,0,7.72,1,0.03,1,-91,0.018426,16,28.17,1,Picked
6,10,Normal,17.2,0,17.2,1,0.38,0,-1,0.025678,95,763.95,1,Picked
6,10,Normal,48.75,0,48.75,0,0.25,0,-11,0.00448,67,6.92,1,Picked
6,12,Normal,25.95,0,22.47,0,1.32,0,-30,0.080916,1,53.8,1,Picked
0,13,Vibrate,66.63,0,66.63,0,0.35,,-92,0.117525,1,1268.87,1,Picked
0,21,Vibrate,17.6,1,17.6,1,0.25,0,-15,0.00949,239,70.82,1,Picked
1,9,Vibrate,46.73,0,46.73,1,0.05,1,-54,0.070972,215,73.08,1,Picked
1,10,Vibrate,13.17,0,13.17,0,0.48,0,0,0.180471,240,18.53,1,Picked
0,17,Normal,25.5,0,25.5,1,0.17,1,-7,2.163399,2,1259.18,1,Baseline
0,18,Normal,48.77,0,48.77,1,0.1,1,76,3.986074,3,23.27,0,Baseline
3,18,Normal,96.8,0,93.5,1,1.2,1,92,4.679186,1,316.78,0,Picked
3,19,Normal,13.32,0,171.1,1,1.82,1,16,2.818684,3,77.6,1,Picked
4,15,Normal,41.98,0,41.98,1,1.05,1,55,0.085281,4,143.47,1,Picked
6,20,Normal,2.83,0,444.7,1,0.7,1,22,4.357201,7,206.65,1,Picked
1,19,Vibrate,0.65,0,0.65,1,0.65,0,78,0.310917,1,1307.35,1,Baseline
3,22,Normal,30.98,0,2.75,1,2.77,0,-83,0.021206,10,55.58,1,Picked
6,11,Normal,76.68,0,76.68,1,1.25,1,57,2.511312,1,560.33,1,Picked
0,19,Vibrate,15,0,440.45,0,16.53,1,95,0.188094,15,124.58,1,Baseline
1,12,Normal,0.08,0,0.32,1,0.32,0,-34,0.081628,3,863.68,1,Baseline
1,13,Normal,42.45,0,42.45,1,1.65,1,97,5.01139,17,96.48,0,Picked
1,21,Normal,10.83,0,157.57,1,2.05,1,154,2.515983,20,2.18,0,Picked
2,23,Vibrate,4.82,1,4.82,1,0.55,0,0,0.026475,1,450.75,1,Baseline
0,18,Normal,166.27,0,345.33,1,0.23,1,82,1.545103,26,117.07,1,Baseline
4,20,Normal,501.55,0,20.72,0,0.47,1,81,6.319223,1,717.85,1,Picked
0,6,Normal,294.87,0,759.45,1,0.32,1,3,0.001416,2,984.73,0,Baseline
1,11,Normal,540.4,0,261.52,1,0.3,1,-107,5.606712,1,1427.88,0,Baseline
4,16,Normal,280.93,0,505.82,0,0.97,0,-50,0.056733,1,234.28,0,Picked
6,8,Normal,796.02,0,572.1,0,0.08,1,1,3.362085,1,590.95,0,Picked
6,8,Normal,805.27,0,581.35,0,0.23,1,0,4.060639,5,9.25,1,Picked
6,13,Silent,232.02,0,861.05,1,0.3,1,-168,0.00424,6,279.7,1,Baseline
1,20,Vibrate,654.27,0,105,1,0.32,1,1,0.000058,2,0.9,0,Baseline
1,20,Vibrate,668.55,1,13.88,1,0.32,1,1,0.003521,2,14.28,0,Baseline
4,22,Normal,269.6,0,12.77,1,0.53,1,1,0.003393,3,216.47,0,Picked
2,12,Normal,250.48,0,4.22,0,4.15,1,1,3.651807,1,898.88,1,Picked
2,20,Normal,195.18,1,170.95,1,0.17,0,1,0.004794,1,537.07,1,Baseline
3,20,Normal,81.87,1,24.03,0,3.1,0,0,0.002927,3,149.82,1,Picked
2,16,Normal,1397.67,0,394.05,0,0.75,1,173,4.636389,1,116.12,1,Picked
0,20,Silent,374.13,0,289.57,1,0.45,0,1,0.003408,12,0.7,0,Baseline
2,20,Vibrate,111.8,0,111.8,0,0.05,0,-1,0.002727,13,1399.55,0,Picked
6,13,Vibrate,231.9,0,1304.58,1,0.3,1,-83,0.0035,14,327.25,1,Baseline
6,17,Vibrate,469.13,0,101.82,1,0.3,1,-22,0.043005,7,237.23,0,Baseline
0,16,Silent,320.72,0,24.3,1,0.3,1,-125,0.007566,3,167.52,1,Baseline
1,15,Vibrate,40.97,0,254.1,1,0.3,1,-112,0.053019,2,79.38,1,Baseline
2,19,Normal,72.58,1,33.47,0,0.78,1,0,0.004265,21,206.2,0,Picked
6,19,Silent,520.03,1,88.58,0,0.77,1,0,0.001074,2,1394.52,1,Picked
1,20,Vibrate,278.92,0,278.92,1,0.18,1,1,0.002331,22,61.65,1,Picked
1,20,Normal,193.4,1,51.18,0,0.62,1,1,0.00292,1,1394.12,1,Picked
3,14,Vibrate,29.87,0,29.87,1,0.28,1,-75,0.0175,1,1097,1,Baseline
6,8,Normal,1331.5,0,168.73,1,0.32,1,80,0.023144,4,1104.13,0,Baseline
6,8,Normal,1333.33,0,170.57,1,0.33,1,91,0.215359,5,1.83,0,Baseline
1,16,Vibrate,519.97,0,649.48,1,0.17,1,-140,3.817961,25,4.12,1,Picked
3,15,Vibrate,1352.77,1,449.25,1,0.32,1,1,0.005488,3,1355.63,1,Baseline
3,21,Vibrate,297.58,1,834.07,1,0.32,1,1,0.002071,26,228.92,0,Baseline
4,19,Vibrate,194.93,0,5.43,0,0.03,,-23,0,2,5.67,0,Picked
4,18,Vibrate,690.17,1,56.12,1,0.22,1,-1,0.008716,28,75.67,1,Baseline
5,9,Vibrate,118.8,0,39.58,1,0.32,1,-109,0.001345,2,844.03,0,Baseline
6,9,Vibrate,129.62,0,0.6,1,0.32,1,0,5.287631,3,10.82,0,Picked
5,10,Vibrate,263.63,0,263.67,1,0.3,1,-70,5.060571,1,991.45,1,Baseline
3,16,Normal,1355.72,0,668.3,1,0.05,0,-43,0.041598,32,356.45,0,Picked
1,18,Silent,853.62,0,671.68,1,0.3,1,1,0.360611,8,38.13,0,Baseline
3,13,Silent,555.77,0,453.65,1,0.32,1,-108,0.0118,1,157.78,0,Baseline
5,9,Normal,71.37,0,78.77,1,0.03,0,-52,0.027265,1,1219.32,0,Picked
6,14,Silent,386.38,0,337.67,1,0.5,1,0,0.001541,33,284.98,1,Picked
0,8,Normal,180.9,0,301.23,0,0.6,1,0,0.000471,7,10.48,1,Picked
3,21,Vibrate,1124.7,1,21.63,1,0.07,1,0,0.003193,4,788.75,1,Baseline
1,16,Silent,288.38,0,288.38,1,0.3,1,-160,0.047679,9,1190.62,1,Baseline
3,13,Normal,116.37,0,116.37,1,0.28,1,0,3.512198,2,1289.58,0,Baseline
4,12,Normal,1203.42,1,842.15,1,0.35,0,-1,0.409613,2,25.97,0,Picked
4,13,Normal,1245.58,1,884.32,1,5.95,0,0,0.240117,1,42.17,1,Picked
4,13,Normal,1274.38,1,913.12,1,2.2,0,0,3.393961,3,28.8,1,Picked
4,14,Normal,1343.83,1,982.57,1,1.38,0,-3,0.047145,4,9.37,1,Picked
4,15,Silent,43.9,1,1061.38,1,3.08,1,172,0.007057,7,66.33,0,Baseline
4,17,Normal,17.35,1,1156.32,1,2.88,0,-2,3.086208,1,14.68,1,Picked
4,20,Normal,216.6,1,1355.57,1,21.37,1,-21,0.158065,1,97.27,0,Picked
4,20,Normal,219.82,1,1358.78,1,1.97,0,-16,0.026126,2,3.22,1,Picked
4,22,Normal,289.32,0,18.4,1,18.47,0,-16,0.026126,5,35.75,1,Picked
4,22,Normal,334.98,1,30.33,1,0.1,0,0,0.01519,6,45.67,1,Baseline
4,22,Normal,339.25,1,34.6,1,4.37,0,2,0.110873,9,2.47,0,Baseline
5,9,Normal,960.18,0,181.9,1,0.63,0,-11,0.01276,13,22.83,1,Picked
5,14,Silent,288.38,0,489.5,1,30.07,0,0,0.062732,1,30.08,0,Baseline
5,14,Silent,321.78,0,522.9,1,0.78,0,-4,0.019015,1,33.4,0,Baseline
5,15,Silent,346.37,0,547.48,1,24.57,1,0,0.015635,1,24.58,0,Baseline
5,18,Vibrate,211,0,758.48,1,0.67,1,108,3.318952,15,117.63,0,Baseline
5,22,Silent,84.67,0,46.48,1,0.27,0,0,0.009305,22,57.67,0,Baseline
5,22,Silent,111.7,0,73.52,1,0.27,0,-4,0.057996,25,16.87,0,Baseline
6,11,Normal,138.95,0,19.38,1,0.12,1,139,5.553506,31,0.45,1,Baseline
6,11,Normal,139.25,0,19.68,1,0.42,0,-23,0.005312,32,0.3,0,Baseline
6,11,Normal,139.47,0,19.9,1,0.63,0,-16,0.337694,33,0.22,0,Baseline
6,11,Silent,0.38,0,20.6,1,1.33,0,-24,0.20505,36,0.25,0,Baseline
6,17,Silent,282.67,0,213.82,1,1.48,0,0,0.009224,44,1.5,0,Baseline
6,19,Silent,411.83,1,0.95,1,0.43,1,179,0.000511,2,129.17,0,Baseline
6,19,Silent,413.77,1,2.88,1,1.53,1,178,0.015048,46,1,0,Baseline
6,20,Silent,430.23,0,9.42,1,9.95,0,-35,0.030146,4,1.83,0,Baseline
6,20,Silent,430.42,0,9.6,1,10.13,0,-39,0.024013,5,0.18,0,Baseline
0,8,Silent,1190.72,1,2.45,1,0.75,0,0,0.013224,3,31.17,0,Baseline
0,9,Silent,1238.43,0,1.63,1,0.73,0,0,0.018984,1,47.72,0,Baseline
0,11,Silent,1348.25,0,111.45,1,0.75,0,0,0.026856,1,21.2,1,Baseline
0,11,Normal,9.12,0,122.2,1,1.2,0,-29,0.013627,2,1.02,0,Baseline
0,13,Normal,122.28,0,235.37,1,1.3,0,-47,0.182786,55,113.17,0,Picked
0,14,Normal,9.92,0,7.95,1,8.17,0,0,0.0179,57,14.13,0,Picked
0,14,Normal,17.68,0,3.42,1,0.25,0,-30,0.018306,1,7.77,1,Baseline
0,15,Normal,96.07,1,13.8,1,0.32,0,0,0.00676,59,14.83,1,Picked
0,15,Normal,119.13,0,0.33,1,18.2,0,0,0.101201,3,10.6,0,Picked
1,11,Silent,81.52,0,10.97,1,0.23,0,-1,0.003001,71,19.93,0,Baseline
1,11,Silent,98.22,0,27.67,1,0.83,0,1,0.00289,73,0.88,0,Baseline
1,15,Normal,106.73,0,285.67,1,46.65,0,-2,0.013303,75,81.45,0,Baseline
1,16,Normal,53.9,0,53.9,1,53.9,,-155,0,1,53.93,0,Picked
1,17,Normal,12.83,0,2.33,1,2.42,0,0,4.347676,2,28.58,1,Picked
1,18,Normal,79.42,0,28.47,1,28.65,0,1,6.643261,77,66.58,1,Picked
2,11,Normal,777.1,0,189.87,1,0.18,0,0,0.225526,1,42.02,0,Baseline
2,13,Silent,33.73,0,33.73,1,0.6,0,0,0.005018,2,37.93,1,Baseline
2,16,Normal,127.37,0,249.32,1,0.27,0,0,3.295462,83,6.5,0,Picked
2,19,Normal,297.68,0,419.63,1,41.08,1,-145,0.066184,2,0.72,1,Picked
2,20,Normal,334.2,0,456.15,1,2.17,0,0,3.217838,2,36.52,1,Picked
2,21,Normal,392.35,1,13.07,1,0.3,0,0,0.003525,89,31.88,1,Baseline
2,21,Normal,393.45,0,0.02,1,1.05,0,0,0.101006,90,1.1,0,Baseline
2,22,Normal,31.53,0,31.57,1,32.05,0,0,3.323692,91,77.2,0,Picked
3,10,Normal,93.7,1,93.7,1,3.1,0,0,0.004563,94,3.1,0,Baseline
3,12,Normal,114.57,1,7,1,0.33,0,-1,0.041656,97,69.02,1,Baseline
3,12,Normal,8.45,0,4.55,1,4.53,0,-28,0.158635,99,2.97,1,Picked
3,13,Normal,78.15,0,34.35,1,0.3,0,0,0.012026,100,46.05,0,Picked
3,15,Normal,77.02,0,59.12,1,0.25,0,0,0.023483,1,39.98,0,Baseline
3,16,Normal,124.98,0,107.08,1,0.22,0,0,0.0181,2,47.97,0,Baseline
3,17,Normal,212.35,0,194.45,1,0.18,0,0,0.014941,1,2.63,0,Baseline
4,7,Normal,1030.4,1,0,1,0.37,0,0,0.0084,4,10.47,0,Baseline
4,8,Normal,1123.32,0,0.73,1,0.87,0,0,3.101279,5,4.65,1,Picked
4,9,Normal,1183.77,0,0.55,1,0.77,0,0,0.087263,7,5.33,1,Picked
4,10,Normal,1258.83,0,61.4,1,0.97,0,0,0.006864,108,21.68,1,Picked
4,14,Normal,196.87,0,10.05,1,0.5,0,-2,0.011171,1,50.3,1,Picked
4,15,Normal,296.47,0,1.2,1,0.1,0,22,0.064093,2,8.62,0,Baseline
4,18,Normal,417.67,0,122.4,1,2.27,0,0,0.304819,116,20.1,1,Picked
4,22,Normal,33.73,0,33.73,0,7.72,0,1,0.02679,120,96.77,1,Baseline
5,10,Normal,758.03,0,66.83,1,0.47,0,13,0.055289,4,2.58,0,Picked
5,10,Normal,1.93,0,1.93,1,0.73,0,0,0.015366,1,23.62,1,Baseline
5,11,Normal,52.38,0,52.38,1,0.72,0,-4,0.038685,4,28.18,1,Picked
5,15,Silent,14.62,0,307.9,1,0.05,1,178,0.029822,130,18.17,1,Baseline
5,15,Silent,15.58,0,308.87,1,1.02,1,178,0.06448,131,0.97,0,Baseline
5,15,Silent,16.2,0,309.48,1,1.63,1,179,0.013694,132,0.62,0,Baseline
5,16,Silent,15.43,0,15.43,1,11.58,0,0,0.035977,4,61.7,0,Baseline
5,16,Silent,21.87,0,21.87,1,6.42,0,-28,0.015471,133,6.43,0,Baseline
5,18,Silent,95.1,0,95.1,1,6.58,0,-28,0.015471,1,73.23,0,Picked
5,18,Silent,116.4,0,116.4,1,1.57,0,-3,3.014606,3,13.22,1,Picked
5,20,Silent,225.95,0,0.3,1,0.43,0,5,4.773026,135,96.88,0,Picked
5,21,Silent,30.75,1,16.97,1,1.02,0,5,0.021023,137,1,0,Baseline
5,22,Silent,76.93,0,76.93,1,0.18,1,103,0.01643,140,74.43,1,Baseline
5,22,Silent,86.52,0,86.52,1,0.05,0,-1,0.004974,141,9.58,0,Baseline
6,8,Normal,51.6,0,54.6,1,0.28,0,-1,0.076494,142,58.23,0,Baseline
6,8,Normal,54.87,0,57.87,1,0.75,0,-2,4.636277,1,3.27,0,Baseline
6,9,Normal,106.97,0,0.68,1,0.97,0,0,0.003401,2,52.1,0,Picked
6,9,Normal,130.42,0,7.3,1,0.73,0,0,3.184619,8,23.45,1,Baseline
6,9,Normal,130.42,0,7.3,1,0.73,0,0,3.184619,9,0,0,Baseline
6,17,Silent,324.53,0,467,1,0.67,0,-9,0.105304,143,27.4,0,Baseline
6,17,Silent,329.6,0,472.07,1,0.15,0,0,0.070254,144,5.07,0,Baseline
6,20,Silent,40.82,0,40.82,1,6.3,0,-48,0.162474,1,7.32,1,Picked
0,8,Normal,6.65,1,1.92,1,0.22,0,0,0.012738,5,0.25,0,Baseline
0,10,Silent,16.3,0,46.2,1,0.45,1,173,0.016488,145,35.4,0,Baseline
0,10,Normal,1.35,0,57.05,1,0.27,0,8,0.00489,147,4.02,1,Picked
0,10,Normal,14.17,0,69.87,1,2.87,0,4,0.085977,7,9.93,1,Picked
0,10,Normal,17.58,0,73.28,1,6.28,0,6,0.001521,4,3.42,1,Baseline
0,14,Silent,85.52,0,85.52,1,0.83,0,0,0.000193,1,16.65,1,Picked
0,15,Silent,144.58,0,3.2,1,3.52,0,0,4.49968,151,59.07,1,Picked
0,16,Silent,17.32,0,17.32,1,1.23,0,-27,0.075009,6,13.27,0,Picked
0,16,Silent,37.2,0,19.33,1,5.33,1,-145,0.042545,153,6.72,1,Picked
0,17,Silent,71.65,1,7.13,1,0.43,0,0,0.028488,155,15.55,1,Baseline
0,17,Silent,109.08,0,24,1,24.45,,-141,0,2,24.03,0,Picked
0,18,Silent,123.12,0,38.03,1,7.22,1,-26,0.052775,7,5.12,1,Picked
1,13,Normal,1075.88,0,168.05,0,2.23,0,-33,0.109839,162,218.53,0,Baseline
1,17,Normal,1335.87,1,24.63,1,2.07,0,-7,0.036885,169,0.78,0,Baseline
1,22,Normal,187.22,0,30.57,0,4.52,0,0,0.062612,174,30.35,0,Baseline
2,10,Normal,893.43,0,71.97,1,2.48,1,83,0.013826,175,706.22,0,Picked
2,12,Normal,1002.77,0,181.3,1,0.08,0,0,5.34433,7,67.85,1,Baseline
2,12,Normal,1037.98,0,216.52,1,0.65,0,0,3.034116,177,33.85,1,Baseline
2,15,Normal,11.82,0,11.82,1,11.82,0,0,0.030219,2,17.2,0,Baseline
2,16,Normal,56.22,0,56.22,0,0.15,0,0,0.257261,1,44.4,0,Baseline
2,16,Normal,81.13,0,81.13,1,17.77,0,-43,0.341887,179,24.92,0,Picked
2,16,Normal,88.35,0,88.35,1,6.8,0,-42,0.402075,180,7.22,1,Picked
2,17,Normal,115.67,0,115.67,1,0.5,0,0,0.060171,3,27.32,1,Baseline
2,17,Normal,118.9,0,118.9,1,3.73,0,-29,0.090874,181,3.23,0,Picked
3,10,Normal,15.07,0,70.78,1,0.55,0,-19,0.030828,10,111.87,0,Picked
3,10,Normal,22.32,0,78.03,1,0.65,0,-17,0.026004,7,7.25,1,Picked
3,10,Normal,29.72,0,85.43,1,1.28,0,-7,4.347706,185,7.4,1,Picked
3,10,Normal,35.22,0,90.93,1,0.6,0,0,5.27725,6,5.5,1,Picked
3,11,Normal,108.22,0,163.93,1,2.43,0,0,0.035144,186,2.2,0,Baseline
3,12,Normal,127.15,0,182.87,1,1.77,0,0,6.205577,187,18.93,0,Picked
3,13,Normal,212.37,0,268.08,1,0.05,0,0,3.684872,8,22.85,1,Baseline
3,14,Normal,266.15,0,321.87,1,6.12,0,-15,0.016541,191,6.97,1,Picked
3,14,Normal,282.52,0,338.23,1,0.2,0,46,0.01601,192,16.37,1,Baseline
3,15,Normal,299.62,0,355.33,1,1.03,0,0,3.575588,5,17.1,0,Picked
3,20,Normal,3.42,0,3.42,1,0.82,0,-12,4.266655,3,137.28,1,Picked
3,21,Normal,118.75,1,30.1,1,16.55,0,0,0.031319,194,41.95,0,Baseline
4,10,Normal,69.22,0,74.83,1,9.23,0,0,0.115338,198,8.93,0,Picked
4,10,Normal,78.37,0,83.98,1,0.75,0,0,3.540258,3,9.15,1,Baseline
4,11,Silent,34.85,0,139.92,1,6.1,0,0,0.031159,200,24.08,1,Picked
4,12,Silent,114.08,0,219.15,1,3.15,0,-2,3.345427,3,30.9,1,Picked
4,12,Silent,115.65,0,220.72,1,1.48,0,-30,0.28606,1,1.57,1,Picked
4,13,Silent,136.63,0,241.7,1,0.13,0,-51,0.09481,1,13.83,0,Baseline
4,14,Silent,191.57,0,296.63,1,1.97,0,0,0.021767,201,2.63,1,Picked
4,14,Silent,208.2,0,313.27,1,0.68,1,78,0.010105,204,1.42,1,Baseline
4,14,Silent,217.52,0,322.58,1,2.65,0,17,0.046683,206,4.92,1,Picked
4,15,Silent,279.02,0,384.08,1,0.62,0,-19,0.035195,10,61.5,1,Picked
4,16,Silent,302.47,0,407.53,1,0.88,1,27,5.031307,1,23.45,1,Baseline
4,22,Silent,662.48,1,75.72,1,2.82,0,38,0.007753,210,102.72,0,Baseline
4,22,Silent,682.6,0,9.07,1,3.82,1,133,0.053253,211,20.12,0,Picked
5,13,Normal,49.38,0,229.22,1,4.22,0,0,0.087021,214,56.92,0,Picked
5,15,Normal,180.12,0,359.95,1,15.82,0,117,0.35834,215,130.73,1,Picked
5,16,Normal,192.27,0,372.1,1,0.75,0,0,3.343518,1,12.15,1,Baseline
5,18,Normal,306.08,0,485.92,1,3.2,0,0,3.351678,220,65.55,0,Picked
5,21,Normal,28.13,0,9.28,1,0.25,0,0,0.06238,221,207.2,1,Baseline
5,22,Normal,80.73,0,37.58,1,0.58,0,0,3.134911,222,52.6,0,Picked
5,22,Normal,82.88,0,39.73,0,0.5,0,-1,0.152983,223,2.15,1,Baseline
5,22,Normal,83.5,0,40.35,1,0.63,0,0,0.043862,224,0.62,0,Baseline
6,11,Normal,28.28,0,28.28,1,2.98,0,0,0.002861,226,80.57,1,Picked
6,12,Normal,12.3,0,12.3,0,4.65,0,1,0.006295,227,23.28,1,Baseline
6,13,Silent,30.92,0,38.73,1,1.05,0,0,0.026302,3,84.62,1,Picked
6,14,Silent,57.52,0,65.33,0,2.2,0,0,0.001262,231,26.6,1,Baseline
6,22,Silent,150.72,0,150.67,1,1.33,0,-28,0.026233,235,1.38,0,Baseline
6,22,Silent,0.73,0,0.73,1,0.7,1,180,0.014024,237,0.62,0,Baseline
0,11,Normal,93.02,0,93.02,1,0.23,0,3,3.159882,1,26.1,1,Baseline
0,13,Silent,98.68,0,211.05,1,0.38,1,7,5.690061,2,13.2,0,Baseline
0,13,Silent,99.47,0,211.83,1,1.17,1,112,0.039991,246,0.78,0,Baseline
0,15,Normal,43.57,0,59.75,1,0.13,0,147,0.097496,248,55.43,0,Baseline
0,15,Normal,44.55,0,60.73,1,1.12,0,60,0.03361,249,0.98,0,Baseline
0,15,Normal,41.37,0,41.37,1,1.35,0,0,0.027775,1,9.87,0,Picked
0,16,Normal,47.18,0,47.18,1,0.9,0,0,3.719933,1,5.82,1,Picked
0,16,Normal,90.97,0,90.97,1,0.23,0,0,0.018083,251,43.78,1,Picked
0,19,Normal,253.48,0,253.48,1,0.43,0,0,6.241337,6,162.52,1,Baseline
0,20,Normal,313.45,0,313.45,1,3.58,0,-11,0.303267,7,59.97,0,Picked
0,21,Normal,369.87,0,369.87,1,13.42,0,-1,0.66677,252,56.42,1,Picked
0,22,Silent,28.9,1,28.92,1,25.2,0,3,0.004173,253,25.25,0,Baseline
0,22,Silent,30.82,1,30.83,1,27.12,0,3,0.033719,254,1.92,0,Baseline
0,23,Silent,117.17,0,41.88,1,1.22,0,-129,0.017044,260,49.68,0,Baseline
1,9,Silent,675.62,1,50.72,1,0.42,0,2,0.010065,2,558.45,0,Baseline
2,10,Normal,879.7,0,879.7,1,14.8,0,-42,0.027722,3,37.67,0,Picked
2,13,Normal,1005.5,0,0.5,1,0.73,0,-1,0.035507,278,4.88,1,Baseline
2,16,Normal,1201.2,0,0.12,1,0.3,0,0,4.578289,13,20.45,1,Baseline
2,18,Normal,1349.33,1,23.45,1,4.52,0,0,0.031634,5,4.53,0,Baseline
2,19,Normal,1393.78,0,4.42,1,0.1,0,0,0.399519,285,23.15,0,Baseline
2,19,Normal,1422.88,0,33.52,1,0.68,0,-14,3.261448,1,29.1,0,Baseline
2,19,Normal,1424.17,0,34.8,1,1.25,0,-46,0.182348,5,1.28,0,Picked
2,21,Normal,79.83,0,130.47,1,1.43,0,2,0.128533,286,95.67,1,Baseline
3,13,Silent,928.77,0,242.48,1,2.15,0,0,0.043503,15,56.13,0,Picked
3,16,Silent,1117.3,0,431.02,1,0.47,0,0,3.619741,291,166.82,1,Picked
3,16,Silent,1127.97,0,441.68,1,4.4,0,0,0.00182,293,10.25,1,Picked
3,20,Normal,23.78,0,663.63,1,0.05,0,0,0.009541,297,18.35,1,Baseline
3,21,Normal,88.1,0,727.95,1,0.05,0,0,0.033376,298,42.85,1,Baseline
3,23,Normal,171.92,0,811.77,1,0.83,1,111,0.083831,302,0.85,0,Baseline
3,23,Silent,0.35,0,812.45,0,0.2,0,-24,0.010256,303,0.68,0,Baseline
4,8,Silent,585.35,1,25.72,1,0.23,0,-7,0.030068,308,549.02,0,Baseline
4,9,Silent,621.27,0,31.63,1,8.03,0,-51,0.030104,310,33.63,0,Baseline
4,9,Silent,657.8,0,68.17,1,0.42,0,0,0.013314,14,11.77,0,Baseline
4,10,Silent,703.32,0,113.68,1,0.65,0,0,0.066316,15,45.52,0,Baseline
4,10,Silent,704.63,0,115,1,1.27,0,0,0.004325,16,1.32,0,Baseline
4,14,Silent,910.88,0,321.25,1,1.27,1,-172,0.021379,317,1.28,0,Baseline
4,19,Silent,100.5,0,23.4,1,0.03,0,-161,0.050948,323,25.17,0,Baseline
4,19,Silent,105.25,0,28.15,1,0.13,0,31,0.066533,324,4.75,0,Baseline
4,22,Silent,0.9,0,0.9,1,0.9,0,0,0.017425,328,6.13,0,Baseline
5,11,Normal,277.85,0,100.8,1,0.43,0,0,0.082369,16,59.9,0,Picked
5,11,Normal,322.15,0,145.1,1,0.4,0,0,4.75406,1,44.3,1,Baseline
5,15,Normal,547.78,0,370.73,0,4.15,0,0,0.024497,1,4.2,1,Baseline
5,21,Silent,10.6,1,10.45,1,4.28,0,0,0.041969,337,4.15,0,Baseline
5,22,Silent,53.35,1,53.2,1,0.1,0,-1,0.054434,338,42.75,0,Baseline
5,23,Silent,47.5,0,39.67,1,0.28,0,-1,0.004771,340,42.8,0,Baseline
5,23,Silent,48.38,0,40.55,1,0.83,0,-1,0.017408,341,0.88,0,Baseline
5,23,Silent,49.37,0,41.53,1,0.97,0,-1,0.019532,342,0.98,0,Baseline
5,23,Silent,50.23,0,42.4,1,1.83,0,-1,0.001336,343,0.87,0,Baseline
5,23,Silent,50.78,0,42.95,1,2.38,0,0,0.000679,344,0.55,0,Baseline
5,23,Silent,51.73,0,43.9,1,3.33,0,0,0.010163,345,0.95,0,Baseline
5,23,Silent,52.22,0,44.38,1,0.47,0,0,0.037507,346,0.48,0,Baseline
6,9,Silent,4.6,0,3.28,1,0.18,0,-1,6.49692,347,29.5,0,Baseline
6,11,Normal,20.3,1,16.13,1,0.2,0,0,0.024318,9,16.3,1,Baseline
6,11,Normal,26.62,0,2.18,1,0.68,0,31,0.003723,10,6.32,0,Picked
6,12,Normal,14.15,0,14.15,1,0.67,0,-6,4.884024,351,7.67,1,Baseline
6,13,Silent,27.55,0,122.42,1,0.52,1,172,0.002045,358,0.55,0,Baseline
6,14,Silent,35,0,129.87,1,0.27,1,105,4.592764,360,2.07,0,Baseline
6,14,Silent,4.48,0,4.48,1,0.65,1,178,0.011646,362,7.98,0,Baseline
6,14,Silent,5.17,0,5.17,1,0.65,1,178,0.010383,363,0.68,0,Baseline
6,19,Silent,25.08,0,25.08,1,0.37,0,-13,0.034527,367,0.68,0,Baseline
6,19,Silent,2.72,1,2.72,1,1.53,0,-7,0.000391,369,1.45,0,Baseline
6,22,Silent,81.15,0,81.15,1,0.6,0,-1,0.027867,373,78.73,0,Baseline
6,22,Silent,90.73,0,90.73,1,1.3,0,-27,0.410659,378,0.82,0,Picked
0,8,Silent,288.5,0,288.5,1,0.73,0,0,0.015776,1,596.2,1,Baseline
0,11,Normal,47.45,0,51.1,1,3.25,,-148,0,380,3.23,0,Picked
0,13,Normal,81.93,0,81.93,1,19.58,0,2,0.055074,383,47.52,1,Picked
0,15,Normal,6.37,0,6.37,1,0.67,0,0,4.948438,2,6.42,0,Baseline
0,15,Normal,39.72,0,39.72,1,0.32,0,-8,0.107135,5,28.07,1,Picked
0,17,Normal,132.93,1,0.13,1,0.42,0,-1,4.636843,1,29.15,0,Baseline
0,18,Normal,10.38,0,3.15,1,4.85,1,-14,0.335499,1,4.88,0,Picked
0,20,Normal,24.65,0,24.65,1,2.8,1,23,0.097123,4,80.53,0,Picked
0,22,Silent,17.45,1,14.12,1,0.3,0,0,0.02757,397,0.3,0,Baseline
1,10,Silent,60.57,0,60.53,1,1.3,0,-11,0.009642,1,20.73,0,Picked
1,13,Silent,258.2,0,258.17,1,0.17,0,0,0.04871,1,42.83,0,Baseline
1,16,Silent,26.72,0,26.72,1,0.33,0,-35,0.002638,405,19.72,0,Baseline
1,18,Silent,16.63,0,16.5,1,0.75,0,0,0.034247,3,39.48,0,Baseline
1,22,Silent,7.18,0,7.18,1,0.85,0,-1,0.009968,407,72.58,0,Baseline
